Date,Close,High,Low,Open,Volume
2023-02-01,5.946076393127441,5.972208406073837,5.728978284016851,5.813405347749252,12718400
2023-02-02,6.018441677093506,6.097642096607984,5.934014625708702,6.0305025748887555,12849700
2023-02-03,5.881750106811523,5.978238054068313,5.837526560171083,5.865668782268725,10411900
2023-02-06,5.789282321929932,5.827877808351845,5.716916551706902,5.73299787657969,7458700
2023-02-07,5.8335065841674805,5.8777301342268125,5.714906662717083,5.777221752211835,8196600
2023-02-08,5.732998371124268,5.813405002424307,5.68274417863561,5.793303248747033,6359800
2023-02-09,5.511879920959473,5.737018875009494,5.471676413069055,5.716917121064285,14259400
2023-02-10,5.447553634643555,5.499818032131235,5.395289237155875,5.469665214935613,8246900
2023-02-13,5.439513683319092,5.439513683319092,5.347046153249385,5.399310559405374,8258100
2023-02-14,5.588266372680664,5.598317441801734,5.401321087937776,5.411371773649762,10406700
2023-02-15,6.066686630249023,6.110910184904283,5.668673488124426,5.686765029440007,16793400
2023-02-16,6.175234794616699,6.348109332739685,6.098848593707152,6.126990817714504,22172700
2023-02-17,6.2435808181762695,6.29182479734836,5.956126773459633,6.002360922315817,15277400
2023-02-21,6.13905143737793,6.221468270289691,6.089199064902754,6.183274982249678,9128200
2023-02-22,5.9661784172058105,6.042564629072752,5.915924219464399,6.010401973190977,9556300
2023-02-23,6.010401725769043,6.044574594162819,5.946076416653485,6.0224626253759395,7942700
2023-02-24,5.797323226928711,5.982258656292656,5.704855320542222,5.9460755791592055,14551700
2023-02-27,5.821444988250732,5.974217766681714,5.765562355403005,5.9444675264573155,7700000
2023-02-28,5.809384346008301,5.905872299764914,5.789282593123412,5.849587851778079,6209700
2023-03-01,5.8421783447265625,5.975783221182832,5.817886373503703,5.919102212401348,4919300
2023-03-02,5.862421989440918,5.886713963919965,5.789546838219447,5.813838426590659,5004500
2023-03-03,5.54257869720459,5.599259701169989,5.534481631556819,5.579016457888936,9356000
2023-03-06,5.562823295593262,5.631650107850452,5.554726227973039,5.579017816941551,5277600
2023-03-07,5.485896587371826,5.599258178364422,5.4494588365972945,5.56282042758989,8581300
2023-03-08,5.4939961433410645,5.5344826372602105,5.441363855689303,5.473753282489313,5277000
2023-03-09,5.000062465667725,5.421120329063381,4.963624702837022,5.413022876830881,17443700
2023-03-10,4.959575176239014,5.044596480418848,4.88265132298474,4.967672627164575,14404000
2023-03-13,6.064852237701416,6.107363086302441,5.52638406280672,5.587113791364221,29730600
2023-03-14,6.263238430023193,6.518302480415948,6.056757953118403,6.473767248471041,24717100
2023-03-15,6.093193054199219,6.275381471305905,5.963636529012536,6.259186953921039,16077600
2023-03-16,6.238943099975586,6.289551010113101,6.139751642438982,6.157970520977105,10952700
2023-03-17,6.740973472595215,6.740973472595215,6.530444381193848,6.655952554268946,27311800
2023-03-20,6.951503276824951,7.04867038153968,6.872555052507703,7.036524203869525,16942900
2023-03-21,7.048670768737793,7.1300483875024145,6.941382229512104,7.020330458166143,11427000
2023-03-22,6.647855281829834,7.22883388930626,6.643806556246234,7.097253782808737,19835100
2023-03-23,7.11749792098999,7.194422176508247,6.813850397445681,6.838141983108862,19269700
2023-03-24,6.947453498840332,7.060815489948181,6.870529263009456,6.96769635300959,9519300
2023-03-27,6.72073221206665,6.943406760511307,6.599272735647704,6.927212626984812,16324800
2023-03-28,6.834091663360596,6.858384015575363,6.655952380411401,6.688341411149018,9822300
2023-03-29,7.081058979034424,7.12356943993076,7.004134736306202,7.060816123050108,8101700
2023-03-30,6.975794792175293,7.129643285640502,6.890773865956754,7.125594559789786,8749200
2023-03-31,7.093206405639648,7.153935756507385,7.040573735262842,7.048671187969364,9507400
2023-04-03,6.970516204833984,7.057855226392853,6.924766740244129,7.012106555072949,8597100
2023-04-04,6.999627590179443,7.032068357291765,6.928924249136428,7.016264043728278,6941600
2023-04-05,7.003786087036133,7.0786485348763515,6.8914924152758035,7.0765685817309585,9347800
2023-04-06,6.941401481628418,6.995468368283954,6.864459075063177,6.92892414166033,7378400
2023-04-10,7.265805721282959,7.3281916393006545,6.97883398878912,7.012106108205938,15452000
2023-04-11,7.490390300750732,7.600604006064536,7.452959081348006,7.49454941326988,15613800
2023-04-12,7.3988938331604,7.522416249753078,7.357303492087159,7.498710175774312,10759800
2023-04-13,7.5527777671813965,7.63595845707351,7.504949148137878,7.536142105164883,9204400
2023-04-14,7.531981945037842,7.646354782799006,7.4280064937513774,7.611002716861344,8301200
2023-04-17,7.299078464508057,7.332350586768442,7.234614173842917,7.274124571130259,5009200
2023-04-18,7.4945526123046875,7.544460397298293,7.41969014154434,7.511188276212576,5694400
2023-04-19,7.236692905426025,7.310723234244504,7.207579899332799,7.24085201962076,5786900
2023-04-20,6.941401481628418,7.1518472215224955,6.918526754988468,7.111921161510174,10648500
2023-04-21,6.7459282875061035,7.003787805183057,6.720974396527654,6.966356572080437,8580200
2023-04-24,6.7708821296691895,6.854062020342351,6.666906671375393,6.7708821296691895,4776300
2023-04-25,6.829107284545898,6.87485673436112,6.72097272615427,6.770881288977211,9398400
2023-04-26,6.903970718383789,7.403052451559001,6.858221262033217,7.373939449615839,23874100
2023-04-27,7.36146354675293,7.398894779177799,7.132717038237628,7.153512608068043,13519100
2023-04-28,7.240850925445557,7.269963927139477,7.1368754660988145,7.245010039011802,8464400
2023-05-01,6.851814270019531,7.056345845187581,6.845422912275603,7.0435631296997245,9736100
2023-05-02,7.090435028076172,7.133045979614729,6.868859543001018,6.907208505375787,16581600
2023-05-03,6.979645252227783,7.0917118092128755,6.919990421621017,6.958340187792827,12383500
2023-05-04,7.1330437660217285,7.152218647626735,7.06060541470682,7.120260240706374,13293800
2023-05-05,7.324794769287109,7.348230832995344,7.150090601490097,7.158612141508853,9592500
2023-05-08,6.736765384674072,6.919991486492076,6.715459910592504,6.881641714418877,12125900
2023-05-09,6.821987628936768,6.839031522444817,6.73250495299461,6.830509982058955,4407400
2023-05-10,6.821987628936768,6.9881694511378,6.574845077547602,6.919992251632949,18099700
2023-05-11,6.608933448791504,6.775115265246684,6.574844850217716,6.736765896627284,8989900
2023-05-12,6.515190124511719,6.551409314210864,6.35582593365639,6.506668177365664,10304200
2023-05-15,6.758070468902588,6.82198689130349,6.702676398702389,6.741026170869305,6070800
2023-05-16,6.634498596191406,6.694153837003638,6.617454299726209,6.668587189121801,3403900
2023-05-17,6.753810405731201,6.770854705547601,6.530103513476766,6.583367001199037,7985100
2023-05-18,6.587628364562988,6.753810597261754,6.489623333063252,6.694155343028516,9027900
2023-05-19,6.617456436157227,6.702677945996789,6.562062353169458,6.630239967409321,6261600
2023-05-22,6.617456436157227,6.681372873313058,6.596150957105283,6.596150957105283,7539600
2023-05-23,6.6984171867370605,6.749550092728248,6.677111707648678,6.719722665825443,4509400
2023-05-24,6.455533504486084,6.574843990257208,6.400139843825037,6.574843990257208,8394300
2023-05-25,6.4938836097717285,6.523711435938728,6.408662120083409,6.472578135757619,7247800
2023-05-26,6.579104900360107,6.625977023046305,6.4938834132508,6.4938834132508,6555500
2023-05-30,6.86885929107666,6.902095328161253,6.770854268679701,6.885903183425195,5987800
2023-05-31,6.613193988800049,6.694154301029732,6.583366163142283,6.672848827379359,5401600
2023-06-01,6.581644535064697,6.669282858070439,6.537825164615583,6.603553802396767,7235600
2023-06-02,6.699956893920898,6.708720936119041,6.581645249493695,6.642991873310566,4084700
2023-06-05,6.274908542633057,6.579452229737688,6.209179917789055,6.559733558706007,11901200
2023-06-06,6.660519123077393,6.695574453891549,6.231091111657718,6.257382400822082,16512400
2023-06-07,6.502769947052002,6.612317957163007,6.441422910948542,6.572880606660246,5708400
2023-06-08,6.524679183959961,6.599171859144089,6.454568111280659,6.48524183616925,4071900
2023-06-09,6.47647762298584,6.572879979697964,6.47209602059764,6.568497959417309,4424400
2023-06-12,6.3362579345703125,6.371313269979043,6.285865942156831,6.353785602274678,3662100
2023-06-13,6.345019340515137,6.41513040470613,6.299009385591351,6.4063663649726,2847800
2023-06-14,6.345019340515137,6.397602743131485,6.309964017365847,6.380075081556841,4082800
2023-06-15,6.239854335784912,6.253000397417664,6.090868980420226,6.130306329533523,9002500
2023-06-16,6.47647762298584,6.513723959586493,6.15659766456225,6.266145664223883,13207700
2023-06-20,6.9190521240234375,6.9409618090608936,6.537825108784656,6.594790122725046,14810600
2023-06-21,7.414209365844727,7.574149360487341,7.151293974134065,7.1688220569477705,20063300
2023-06-22,7.440500736236572,7.497466170223595,7.2805607398322385,7.466792860746737,10033300
2023-06-23,7.628922462463379,7.755998540464055,7.37038912206225,7.43173573307781,30382100
2023-06-26,7.436119079589844,7.558813159289918,7.365132512977586,7.493084516366144,10123900
2023-06-27,7.541284561157227,7.642069364938173,7.479937943383159,7.528139334939917,13825200
2023-06-28,7.401065826416016,7.497468643180688,7.339719187227788,7.414211893007182,8890600
2023-06-29,7.532522201538086,7.585104783882514,7.484320804568129,7.576341577348495,6181900
2023-06-30,7.440500736236572,7.650832717607889,7.190731403885009,7.646451532641195,25169500
2023-07-03,7.629295825958252,7.66121742752151,7.501609419705218,7.51528960906181,7649900
2023-07-05,7.446885108947754,7.500696050418799,7.387602266387347,7.396722101536281,6365100
2023-07-06,7.4058427810668945,7.497048090629595,7.300957283928595,7.49248773817163,7977400
2023-07-07,7.383042335510254,7.460566592392017,7.3593290231723225,7.405843229382041,7390600
2023-07-10,7.5517706871032715,7.5517706871032715,7.369360935201899,7.369360935201899,6047700
2023-07-11,7.478806495666504,7.53124924293748,7.387602058159783,7.4195236547770484,8862600
2023-07-12,7.392160892486572,7.547209379429867,7.3716406134305625,7.487926543738935,9254100
2023-07-13,7.770662307739258,7.820824439746316,7.4446045356014805,7.469685166705909,30266700
2023-07-14,7.355679988861084,7.674897711864146,7.30095749736236,7.611054515182862,19755000
2023-07-17,7.282715797424316,7.401281908708731,7.227992876470174,7.373920665681219,7977000
2023-07-18,7.237112998962402,7.32375751332315,7.182390079118913,7.250793620198498,8064400
2023-07-19,7.314637660980225,7.341998903384893,7.241673333136525,7.287275548777342,6536600
2023-07-20,7.241676330566406,7.383044257835023,7.191513742128787,7.364802842149394,6927300
2023-07-21,7.273594856262207,7.330598386327783,7.248513790120348,7.2781552082513095,5296600
2023-07-24,7.077505111694336,7.123107330799586,7.0136614830680175,7.118546978419319,6137600
2023-07-25,7.100305557250977,7.1504685604808245,7.082064583776244,7.082064583776244,3367600
2023-07-26,7.145909309387207,7.170990814866543,7.0889062041335755,7.1003066512246304,5112700
2023-07-27,7.054704666137695,7.168710880493965,7.031903336286603,7.155029821643792,5557000
2023-07-28,7.113986968994141,7.17554998573552,7.082064937643985,7.1003059120301595,4035700
2023-07-31,7.059263706207275,7.152749190459612,7.049687227142726,7.1459086618853025,4848100
2023-08-01,7.08966064453125,7.113043519731775,6.902598534909548,7.0008062539587534,8029000
2023-08-02,7.052248954772949,7.145780019294215,6.984906499119377,7.127073806389962,7107600
2023-08-03,7.08966064453125,7.1317497306939455,7.049442491658646,7.061601551083619,4353400
2023-08-04,7.014837265014648,7.1107066719572085,6.998001537836899,7.075632574830403,3815900
2023-08-07,7.056925296783447,7.06861651206723,6.930658030960471,7.028865755714583,4344900
2023-08-08,7.262694835662842,7.300107265974727,7.109771537912794,7.145780879440362,10434400
2023-08-09,7.113046169281006,7.272049244682371,7.108369503300633,7.272049244682371,7128000
2023-08-10,7.11772346496582,7.206577896496779,7.0920022457896295,7.164488790932631,4327600
2023-08-11,7.113046169281006,7.162149824100679,7.075165888426248,7.122399055250337,3769800
2023-08-14,7.08966064453125,7.197221692057165,7.075631097807435,7.08966064453125,4633700
2023-08-15,7.047572612762451,7.141104127557889,7.02185184758589,7.113044583920995,6533500
2023-08-16,7.028866767883301,7.070955862551861,6.986777673214741,7.028866767883301,5025200
2023-08-17,6.724889755249023,6.888569000561455,6.673447783177907,6.879216117453652,15669800
2023-08-18,6.285293102264404,6.369471280229389,6.1777324935236155,6.327382191246897,19668200
2023-08-21,6.289970397949219,6.32036827459392,6.2244988716215355,6.271264183856834,7225400
2023-08-22,6.215144634246826,6.282954929176847,6.196438422885313,6.266586603993171,5582500
2023-08-23,6.406885147094727,6.45365091115765,6.2198229828257885,6.2198229828257885,12893900
2023-08-24,6.26658821105957,6.34141352168583,6.215146228120929,6.336736856148306,5186300
2023-08-25,6.2432050704956055,6.332059475720009,6.194100979878215,6.299323712635964,8841100
2023-08-28,6.2478814125061035,6.301662169191719,6.226836865540283,6.275473112217617,5165200
2023-08-29,6.701508045196533,6.785686237778223,6.247881762716053,6.247881762716053,58284700
2023-08-30,6.523797988891602,6.598622841726138,6.495738892074302,6.593946622917457,20488100
2023-08-31,6.285293102264404,6.542503854719751,6.229174465618174,6.523797642504341,21074400
2023-09-01,6.161318778991699,6.254884653971315,6.079448471075554,6.245528289551996,9380300
2023-09-05,6.165997505187988,6.217458627565739,6.1472843292181425,6.180032275626046,3843200
2023-09-06,6.165997505187988,6.263773771552906,6.067753219806969,6.165997505187988,8771600
2023-09-07,6.222136974334717,6.243189352871636,6.142605865674647,6.151962230492554,4175300
2023-09-08,6.236172676086426,6.2408510822728065,6.184711546508353,6.212781091311895,4217600
2023-09-11,5.997578144073486,6.1917275013473345,5.9835433744105275,6.170675123774255,10778900
2023-09-12,6.25956392288208,6.390556165926341,6.217459161792802,6.268920288592283,8113200
2023-09-13,6.282954692840576,6.357807393459225,6.2595631123579265,6.278276287512589,6952400
2023-09-14,6.409268379211426,6.460729944425713,6.378859637531666,6.409268379211426,7934800
2023-09-15,6.348450660705566,6.376520646860653,6.299328742630783,6.348450660705566,3333800
2023-09-18,6.442016124725342,6.591253488897053,6.390554564663094,6.55897356681993,7375000
2023-09-19,6.544939041137695,6.624470145822174,6.467747139080088,6.530904271533752,5751700
2023-09-20,6.470086574554443,6.573009263054361,6.437338628914273,6.493478155507693,5086400
2023-09-21,6.395234107971191,6.41862568978597,6.329737768121273,6.3765209317508305,3995600
2023-09-22,6.3718414306640625,6.418624586250327,6.367163025873988,6.395233008457194,4323800
2023-09-25,6.3250603675842285,6.348451505308599,6.261903224950777,6.273598793812964,4015600
2023-09-26,6.301669120788574,6.311493506236096,6.25488595052262,6.273599129397526,3805100
2023-09-27,6.301669120788574,6.4303221697838815,6.259564356780691,6.418626600296082,5163100
2023-09-28,6.530904769897461,6.5776879336902665,6.353129372105041,6.362486183326529,8374000
2023-09-29,6.460729598999023,6.498155946522604,6.388215660284487,6.47008596280129,4044500
2023-10-02,6.711897373199463,6.890630049243613,6.622530586616495,6.8200777007293905,9177100
2023-10-03,6.52846097946167,6.617827322143176,6.523757369699244,6.589606560690454,4591400
2023-10-04,6.627233505249023,6.678971858861705,6.5378667279824825,6.5849019211291715,4880400
2023-10-05,6.584903240203857,6.758932772010504,6.548215889854905,6.726008399348984,5868600
2023-10-06,6.721304893493652,6.747174300163244,6.56373754557703,6.56373754557703,6931400
2023-10-09,6.617827415466309,6.660159006803258,6.533164681353333,6.58490304378687,4398100
2023-10-10,6.556682109832764,6.627234914556125,6.537868118285389,6.570792939914001,5264500
2023-10-11,6.401466369628906,6.5049435442226144,6.34032078684903,6.4955367730200555,7125300
2023-10-12,6.387354373931885,6.41087196883483,6.34737459716512,6.3967615913173885,3723700
2023-10-13,6.4061689376831055,6.443796913495802,6.373714662762377,6.434390143823055,3144100
2023-10-16,6.8294854164123535,7.243393215684988,6.653104083739236,7.027032096330194,33507800
2023-10-17,6.838891983032227,6.868523916849532,6.7471738363248095,6.777746402373644,4536200
2023-10-18,6.763635158538818,6.8158440534930955,6.740117561508457,6.796559525244811,3462000
2023-10-19,6.909444808959961,6.9494245971908795,6.820078460976055,6.838892452581137,5784700
2023-10-20,7.097583770751953,7.144618516187888,7.031734588868621,7.083473391977258,8098700
2023-10-23,7.530307769775391,7.549121313670792,7.285725419281694,7.337464234957418,21067400
2023-10-24,8.08061695098877,8.28710031072376,7.970084361828834,8.259349640471145,36921600
2023-10-25,8.344012260437012,8.44278626681065,8.21701749386596,8.264052692276177,16367400
2023-10-26,8.12765121459961,8.2593486872969,8.085319627769266,8.221720709794567,13609500
2023-10-27,8.047691345214844,8.188796031219505,7.9724353930627965,8.169982491742351,12549300
2023-10-30,8.245238304138184,8.334604185102924,8.137057089771778,8.273459061436434,10682400
2023-10-31,8.273459434509277,8.296976583797987,8.155871893822246,8.207610698803496,8504900
2023-11-01,8.311388969421387,8.35880061700918,8.13596279866123,8.339836138837905,20233600
2023-11-02,8.387249946594238,8.444144293946247,8.20234105690185,8.415697120270242,13341100
2023-11-03,8.26397705078125,8.351689690723124,8.21656449524103,8.23078853319888,11172400
2023-11-06,8.396729469299316,8.44888336056573,8.332723571878484,8.406212159405774,4749300
2023-11-07,8.600605010986328,8.64564734849023,8.263977563953675,8.320871910679513,18011400
2023-11-08,8.538969993591309,8.576899862516026,8.387250517892445,8.458368909086362,13128900
2023-11-09,8.747583389282227,9.11739932875597,8.524744652092386,8.98464525994766,40294000
2023-11-10,8.937232971191406,9.003610007572936,8.837666512299812,8.856631896591278,10866500
2023-11-13,8.790255546569824,8.861373934577282,8.719136254242999,8.813961374465855,7669200
2023-11-14,8.410955429077148,8.776030942841432,8.278200450166688,8.742842424193645,19778700
2023-11-15,9.00835132598877,9.074728362166512,8.600604608167103,8.638534472314285,18999800
2023-11-16,8.586382865905762,8.81633230892624,8.479704823102734,8.738102347083649,13314700
2023-11-17,8.714394569396973,8.837666859171948,8.562675106387566,8.671724261704993,13268900
2023-11-20,8.984644889831543,9.03679788429243,8.790254236239214,8.861372613645319,12925800
2023-11-21,8.804478645324707,8.97990484571881,8.657500523471937,8.832925819546677,20478700
2023-11-22,9.003609657287598,9.008351003176001,8.638534162753842,8.719135234218188,14210300
2023-11-24,9.060505867004395,9.234983435244564,8.984646133362524,8.984646133362524,13038000
2023-11-27,8.723875999450684,8.82107132289555,8.70017017590577,8.71913465387786,10118300
2023-11-28,9.122140884399414,9.212224650532638,8.870854970162224,8.899303046405953,15731400
2023-11-29,8.927749633789062,9.060504601276504,8.904043809457377,9.051021909816138,11799900
2023-11-30,8.94671630859375,8.9704221363485,8.870855670275956,8.941974962178927,5931100
2023-12-01,9.198271751403809,9.284192440714191,9.078937663016465,9.098030643726082,14038300
2023-12-04,9.904730796813965,9.981104551809063,9.749596094853752,9.871317392809482,21862800
2023-12-05,10.396387100219727,10.448893485017122,9.962965198252714,9.995424452137625,28494300
2023-12-06,10.372520446777344,10.501401501898835,10.353427462933599,10.4823076076081,12748900
2023-12-07,10.253186225891113,10.425027630827415,10.200679838063783,10.296146577125189,9733700
2023-12-08,10.544358253479004,10.561064950055787,10.324783096339356,10.324783096339356,17963600
2023-12-11,9.642196655273438,9.94769169196507,9.49422170023478,9.890410917361876,25910300
2023-12-12,9.732888221740723,9.871316205042334,9.599234621804674,9.871316205042334,9267000
2023-12-13,10.148170471191406,10.169650642429938,9.77107433399205,9.79016822418043,17117400
2023-12-14,10.13862419128418,10.272278700031421,9.981103228682398,10.052703500692871,13838000
2023-12-15,9.97155475616455,9.985875172552714,9.83312770619918,9.962008722352492,10252000
2023-12-18,9.904730796813965,9.922869631908824,9.706635743863139,9.799717111307451,9748100
2023-12-19,9.962008476257324,10.086115106768682,9.847446968875515,10.071795601180975,15240600
2023-12-20,10.27303695678711,10.491765587952445,10.22015720521798,10.41725329409641,19795200
2023-12-21,10.325919151306152,10.376394794097697,10.2316979514286,10.359569579833849,12970800
2023-12-22,10.306687355041504,10.398023940610427,10.22496451954476,10.22496451954476,10587400
2023-12-26,9.926918983459473,10.056714272526296,9.801931029199423,10.047099602912748,16317700
2023-12-27,10.244194984436035,10.27784540867825,10.08796074089643,10.10959328746718,26937900
2023-12-28,10.008639335632324,10.090362173076892,9.941338498997432,10.080747505870441,17059300
2023-12-29,9.85000228881836,10.143243258816456,9.720207015189176,10.07594149643174,29153100
2024-01-02,10.5230131149292,10.821061408416382,10.503784695587727,10.792218320951564,20878600
2024-01-03,9.999024391174316,10.193717270633435,9.83557872081718,9.83557872081718,33315500
2024-01-04,10.345145225524902,10.508590898406077,10.109591383291473,10.133627134107185,23038500
2024-01-05,10.292264938354492,10.395620311917874,10.071133108250097,10.239385189022974,23857500
2024-01-08,10.98450756072998,11.079690578580495,10.455712711480928,10.532628225891125,35638400
2024-01-09,10.922013282775879,11.003736132576496,10.848944184912547,10.931627951436015,22852700
2024-01-10,10.748953819274902,10.912399518691464,10.417255086117143,10.571086116884432,61860100
2024-01-11,10.73453140258789,11.45561501919766,10.57108570947059,11.12872363296306,88598800
2024-01-12,10.124011993408203,10.650403530555328,9.989410328088818,10.62877098907113,45976300
2024-01-16,10.05190658569336,10.09036434589537,9.74905183871569,9.936533305087327,24901100
2024-01-17,9.941338539123535,9.984603624822062,9.797121281160067,9.86923036859437,17551800
2024-01-18,9.47984504699707,9.960567429202086,9.417351540748696,9.87644137907828,25175200
2024-01-19,9.65771198272705,9.780295777242538,9.352453183676392,9.52791672954234,19460600
2024-01-22,9.321208000183105,9.475039037281748,9.133726538332299,9.407738187777419,26299600
2024-01-23,9.095268249511719,9.205834186375819,8.946244555612049,9.003930732712774,18044800
2024-01-24,9.186605453491211,9.335629142316371,9.162568783096688,9.282749384353641,14753200
2024-01-25,9.239482879638672,9.311591962874427,9.176989379993444,9.282747962818092,13602700
2024-01-26,9.758666038513184,9.806738470196107,9.530323592603697,9.551956141015744,18257500
2024-01-29,10.018254280090332,10.054308824659753,9.69136292126546,9.729820674250435,14373200
2024-01-30,10.104785919189453,10.143243677752565,10.03267773649678,10.056713491759242,16522500
2024-01-31,9.864422798156738,10.162470140363448,9.85000079763508,9.902880549309382,18090600
2024-02-01,9.974985122680664,10.045920750550707,9.81843817365258,9.833114800033997,14717100
2024-02-02,9.95541763305664,10.08750447668154,9.900626385245467,9.901604267188691,8925500
2024-02-05,9.808652877807617,10.063042113747192,9.796422823464882,10.048366421773244,7201000
2024-02-06,9.989662170410156,10.065490010272303,9.926065319595114,9.94563322250226,6601900
2024-02-07,10.248942375183105,10.283186900835005,9.943186348872073,9.994553137349925,9838700
2024-02-08,10.557145118713379,10.640310803698206,10.407936013320592,10.444627113467272,12545400
2024-02-09,11.026784896850586,11.193115303384744,10.860453557223162,10.904482496130024,20880200
2024-02-12,11.652974128723145,11.697003073438696,11.173548878590926,11.183333295881802,18818700
2024-02-13,11.46218204498291,11.486642153810635,11.227361641100718,11.369231951869539,15529000
2024-02-14,12.01498794555664,12.098153617862451,11.894642237811215,12.0003122542101,16483000
2024-02-15,12.01498794555664,12.28405379506052,11.975851213477041,12.17642708202165,17783700
2024-02-16,12.039450645446777,12.188659748654416,11.980745072690514,12.137292022582653,13202800
2024-02-20,12.063909530639648,12.151967414279742,11.765491354546736,12.132398580984908,13097100
2024-02-21,11.789953231811523,11.910298952443274,11.728802023070896,11.799737649152439,9987000
2024-02-22,12.03455924987793,12.06635814281532,11.804630085229324,11.824198921834943,11399900
2024-02-23,11.814414024353027,11.873119598695371,11.704341655644539,11.833982860164959,9199800
2024-02-26,12.621610641479492,12.729237379094908,11.882904771430365,11.882904771430365,24040300
2024-02-27,13.174417495727539,13.321180033887472,13.003193912478643,13.145065174714246,23197800
2024-02-28,13.91801643371582,14.832838056459218,13.697871693968233,13.903339806701496,72413900
2024-02-29,14.299599647521973,14.693413614693386,13.922907945610753,14.622477982562025,40650100
2024-03-01,14.548425674438477,14.633709587356108,14.116989296518772,14.40795777173317,27870800
2024-03-04,15.621999740600586,15.72233409923897,15.07016363866755,15.07016363866755,40152400
2024-03-05,14.277523040771484,16.042398300599743,13.765820536429182,15.601932055461397,84052700
2024-03-06,15.466483116149902,15.591900592264272,15.060130761459972,15.381199194117753,23411600
2024-03-07,15.606948852539062,15.734874239277902,15.381197044341967,15.556781677733122,18464400
2024-03-08,15.953105926513672,16.259124938641044,15.2758521788725,15.747421299075157,45517100
2024-03-11,16.64038848876953,16.82098994620502,16.429688064240562,16.70560610700316,24019400
2024-03-12,16.449758529663086,16.876177232300357,15.822671076538256,16.66547676663555,34999700
2024-03-13,16.881193161010742,16.95142664189963,16.53503969988861,16.760791541116344,17407900
2024-03-14,15.938053131103516,16.758282584751296,15.747418031127724,16.71062524504646,42225300
2024-03-15,15.892902374267578,16.244071682352843,15.511633140502239,15.60695068815842,28848200
2024-03-18,15.361133575439453,15.767485948115844,15.29591594913197,15.632034838270563,21446900
2024-03-19,14.759126663208008,15.125345415077808,14.290065632885472,14.638726016984755,24851900
2024-03-20,15.105279922485352,15.178021325606437,14.252440770306427,14.56347650723619,23632200
2024-03-21,14.949761390686035,15.54173197642269,14.877019988464642,15.526682493067591,20993500
2024-03-22,14.628693580627441,14.73906060942895,14.357792343802156,14.703943871031168,14937900
2024-03-25,16.294240951538086,16.324341839703298,15.346084982103882,15.351101796798083,19166000
2024-03-26,15.907953262329102,16.269156229798558,15.877853333993137,16.178855487931195,14632200
2024-03-27,15.682199478149414,16.43470328920405,15.627015488974086,16.414637949819138,24538300
2024-03-28,16.203935623168945,16.429687436335595,16.128686294592452,16.30426997498952,16802000
2024-04-01,15.936083793640137,16.03490443632597,15.535602016067351,15.993295901304418,13986500
2024-04-02,15.036294937133789,15.140316745334477,14.719029314944631,14.786643787882722,16507300
2024-04-03,15.025894165039062,15.288548812427186,14.96868305723247,14.99988920622021,8646400
2024-04-04,15.618816375732422,15.842461592647386,15.327555689099137,15.35876282896913,12002100
2024-04-05,15.348359107971191,15.660423535226059,15.244337301544412,15.244337301544412,11770500
2024-04-08,16.378175735473633,16.503001345394782,16.248148934469214,16.488438407171937,11915100
2024-04-09,15.717636108398438,16.190933487131367,15.54600080613293,16.102515240993043,10698500
2024-04-10,15.967290878295898,15.977692267992497,15.35876543590027,15.40557516162499,17122700
2024-04-11,16.071308135986328,16.177930044802082,15.83986065041254,16.154525187158356,10287300
2024-04-12,15.228736877441406,16.034902519103976,14.849057924737332,15.988092798798345,24975500
2024-04-15,14.396563529968262,15.168922828857806,14.188520905089483,15.099747899666179,14721800
2024-04-16,14.282139778137207,14.438172495577312,14.048092190015328,14.396563969331721,10160000
2024-04-17,13.855652809143066,14.334151380222886,13.55399073120311,14.18332083726569,14154800
2024-04-18,14.443375587463379,14.607208623116827,14.068897809911164,14.219729357430952,9383100
2024-04-19,14.615009307861328,14.817850753854005,14.43817281934572,14.719030129795158,10218300
2024-04-22,15.098706245422363,15.197525859058553,14.91666860089595,14.999885639760821,9818200
2024-04-23,15.088308334350586,15.259943651824042,15.00509127084986,15.03109623118422,5901400
2024-04-24,14.48498249053955,15.04669810168457,14.438172773608672,14.96868223747495,9897900
2024-04-25,14.677422523498535,14.708629664859648,14.230131076270846,14.31334813584928,7936000
2024-04-26,14.406966209411621,14.692504879211556,14.323749157726143,14.443373545520828,7664400
2024-04-29,14.256135940551758,14.313348040640975,13.94407147319559,14.141712732398922,5918800
2024-04-30,13.319941520690918,13.907662035377557,13.304337952468542,13.80364122330471,13204900
2024-05-01,12.83621883392334,13.4373947091347,12.769422104297007,13.031044575144078,20276100
2024-05-02,13.431828498840332,13.487493149500738,13.164639449728263,13.275968751049076,7672900
2024-05-03,14.038570404052734,14.088668481486526,13.83817915603243,13.849311236350603,8522100
2024-05-06,14.28349781036377,14.533988260493526,14.174952302545918,14.366994273168647,7638100
2024-05-07,14.255663871765137,14.561817876700742,14.205565789253496,14.394824976138587,5992900
2024-05-08,14.038570404052734,14.205564349403657,13.949507391218186,14.005172039668492,5703500
2024-05-09,14.116503715515137,14.191650844329791,13.743551888276683,13.843748060029556,7056200
2024-05-10,13.715717315673828,14.27625819475013,13.593255933110635,14.19443182683751,10976400
2024-05-13,14.29462718963623,14.361423917598167,14.144332959149601,14.216697319775689,5842500
2024-05-14,13.904975891113281,14.08310191686324,13.804779736200214,14.005172046026349,4944300
